"TF","totaltargets","genomeratio","subtargets","subratio","logFC","pval"
"AT3G28920",14118,0.510504429578738,8,0.571428571428571,0.16264969360023,0.791173675223874
"AT4G31800",14136,0.511155306454529,8,0.571428571428571,0.160811474994067,0.791256129560736
"AT5G13080",14151,0.511697703851022,8,0.571428571428571,0.159281413294929,0.791328603918207
"AT3G50060",16474,0.595696980654493,9,0.642857142857143,0.10991952760595,0.792030124922031
"AT3G09600",13384,0.483963116977039,6,0.428571428571429,-0.175361429771514,0.792031126897653
"AT5G62940",16515,0.597179533538239,9,0.642857142857143,0.106333451815108,0.792478153918521
"AT1G19000",13311,0.481323449647442,6,0.428571428571429,-0.167471038274542,0.792564673221936
"AT4G21080",14693,0.531296329777617,8,0.571428571428571,0.105056426195925,0.796205025677882
"AT1G72740",12911,0.466859519074308,6,0.428571428571429,-0.123452825796703,0.796884800712637
"AT4G36620",199,0.00719580546013379,0,0,-Inf,1
"AT1G13450",418,0.0151148074489242,0,0,-Inf,1
"AT2G45680",317,0.0114626649792081,0,0,-Inf,1
"AT1G53230",1293,0.0467546555776532,0,0,-Inf,1
"AT1G76880",472,0.0170674380762972,0,0,-Inf,1
"AT5G50670",1061,0.0383655758452359,0,0,-Inf,1
"AT1G19040",948,0.0342795154583258,0,0,-Inf,1
"AT5G39820",705,0.0254926776351473,0,0,-Inf,1
"AT5G59430",563,0.020357982281685,0,0,-Inf,1
"AT3G46590",1512,0.0546736575664437,0,0,-Inf,1
"AT5G62470",1107,0.0400289278611463,0,0,-Inf,1
"AT5G62020",1103,0.0398842885554149,0,0,-Inf,1
"AT4G18880",717,0.0259265955523413,0,0,-Inf,1
"AT5G08750",872,0.0315313686494305,0,0,-Inf,1
"AT3G20770",1118,0.0404266859519074,0,0,-Inf,1
"AT4G15090",748,0.0270475501717592,0,0,-Inf,1
"AT3G24050",934,0.0337732778882661,0,0,-Inf,1
"AT3G60530",1361,0.0492135237750859,0,0,-Inf,1
"AT4G18890",787,0.0284577834026397,0,0,-Inf,1
"AT1G75080",960,0.0347134333755198,0,0,-Inf,1
"AT5G47220",663,0.0239739649249684,0,0,-Inf,1
"AT5G66300",3403,0.123051889350931,1,0.0714285714285714,-0.784693636419324,1
"AT4G22070",3122,0.112890978123305,1,0.0714285714285714,-0.660357022432225,1
"AT1G08010",2746,0.0992948833845598,1,0.0714285714285714,-0.475218110601418,1
"AT5G65510",2679,0.0968721750135599,1,0.0714285714285714,-0.439581066296695,1
"AT2G06200",5295,0.191466280961851,2,0.142857142857143,-0.422517169334013,1
"AT3G18990",5211,0.188428855541493,2,0.142857142857143,-0.399446739885862,1
"AT5G07680",2581,0.0933285120231423,1,0.0714285714285714,-0.385816626548287,1
"AT1G35460",4976,0.179931296329778,2,0.142857142857143,-0.332872970584922,1
"AT3G26790",2463,0.089061652504068,1,0.0714285714285714,-0.318303112953278,1
"AT1G02230",7245,0.261977942505876,3,0.214285714285714,-0.289909674177452,1
"AT1G68550",4691,0.16962574579642,2,0.142857142857143,-0.247781985950296,1
